orderId,guid,name,eun,manufacturer,catalogueNumber,serialNumber,quantity,link,import,Procured for (from DL),systemGuid,
20911396,8889ae26-97c0-46da-8a6b-adc769610135,BPF10.0-19 Type: band-pass filter for 10.0 THz with aperture D19 mm ,20070101,Tydex,,,1,order,,,d8984c04-c727-4c3a-8415-018d868a0551,
20911396,8889ae26-97c0-46da-8a6b-adc769610135,BPF15.0-19 Type: band-pass filter for 15.0 THz with aperture D19 mm ,20070102,Tydex,,,1,order,,,d8984c04-c727-4c3a-8415-018d868a0552,
20911396,af052085-cad1-44a9-8512-cac475507cc2,LPX-HRFZ-SI-D101.6-F300 Type: plano-convex lens Material: HRFZ-Si Diameter: 101.6 (+0/-1.1) mm EFL@3,20070094,Tydex,,,1,order,,,d8984c04-c727-4c3a-8415-018d868a0553,
20911396,8889ae26-97c0-46da-8a6b-adc769610135,LPX-HRFZ-SI-D38.1-F76.9 Type: plano-convex lens Material: HRFZ-Si Diameter: 38.1 (+0/-0.1) mm EFL@30,20070093,Tydex,,,1,order,,,d8984c04-c727-4c3a-8415-018d868a0554,
20911396,8889ae26-97c0-46da-8a6b-adc769610135,LPX-HRFZ-SI-D76.2-F200 Type: plano-convex lens Material: HRFZ-Si Diameter: 76.2 (+0/-0.1) mm EFL@300,20070096,Tydex,,,1,order,,,d8984c04-c727-4c3a-8415-018d868a0555,
20911396,8889ae26-97c0-46da-8a6b-adc769610135,W-HRFZ-SI-D50.8-T0.5 Type: window Material: HRFZ-Si Diameter: 50.8 (+0/-0.1) mm Thickness: 0.5 (+/-0,20070098,Tydex,,,1,order,,,d8984c04-c727-4c3a-8415-018d868a0556,
20911396,8889ae26-97c0-46da-8a6b-adc769610135,W-HRFZ-SI-D50.8-T5 Type: window Material: HRFZ-Si Diameter: 50.8 (+0/-0.1) mm Thickness: 5.0 (+/-0.1,20070095,Tydex,,,1,order,,,d8984c04-c727-4c3a-8415-018d868a0557,
20911396,8889ae26-97c0-46da-8a6b-adc769610135,W-HRFZ-SI-D50.8-T5 Type: window Material: HRFZ-Si Diameter: 50.8 (+0/-0.1) mm Thickness: 5.0 (+/-0.1,20070103,Tydex,,,1,order,,,d8984c04-c727-4c3a-8415-018d868a0558,
20911396,8889ae26-97c0-46da-8a6b-adc769610135,W-HRFZ-SI-D50.8-T8 Type: window Material: HRFZ-Si Diameter: 50.8 (+0/-0.1) mm Thickness: 8.0 (+/-0.1,20070097,Tydex,,,1,order,,,d8984c04-c727-4c3a-8415-018d868a0559,
20912182,004ae938-5123-4623-8b2c-4df5e8e4d622,Basler acA720-290gm GigE / Sony IMX287 CMOS ,20100343,ATEsystem s.r.o.,,,1,order,,, ,
20912189,2ca3c7f1-40f3-4b6b-94a7-6ce4f8f9e0e4,10FC16PB.5 ,20100178,Newport,,,1,order,,, ,
20912189,2ca3c7f1-40f3-4b6b-94a7-6ce4f8f9e0e4,10Q20UF.42PAIR ,20100175,Newport,,,1,order,,, ,
20912189,2ca3c7f1-40f3-4b6b-94a7-6ce4f8f9e0e4,10Q20UF.HR45 ,20100171,Newport,,,1,order,,, ,
20912189,2ca3c7f1-40f3-4b6b-94a7-6ce4f8f9e0e4,10Q20UF.HR45 ,20100172,Newport,,,1,order,,, ,
20912189,2ca3c7f1-40f3-4b6b-94a7-6ce4f8f9e0e4,10Q20UF.HR45 ,20100173,Newport,,,1,order,,, ,
20912375,059b0dc3-1942-42ee-a96d-33a1814d9942,thin film polarizer 420-1266HE,21010131,EKSMA,420-1266HE,,1,order,y,09) E4,989d176e-9099-4722-b8c6-22d38d40cc20,
20912375,059b0dc3-1942-42ee-a96d-33a1814d9942,thin film polarizer 420-1266HE,21010133,EKSMA,420-1266HE,,1,order,y,09) E4,989d176e-9099-4722-b8c6-22d38d40cc20,
20912375,b98a7a1d-f37a-4e65-8db8-fb3df87d4f1e,thin film polarizer 420-1266HE,21010130,EKSMA,420-1266HE,,1,order,y,09) E4,989d176e-9099-4722-b8c6-22d38d40cc20,
20912375,059b0dc3-1942-42ee-a96d-33a1814d9942,YAG window 1 mm 555-7251,21010137,EKSMA,555-7251,,1,order,y,09) E4,989d176e-9099-4722-b8c6-22d38d40cc20,
20912375,059b0dc3-1942-42ee-a96d-33a1814d9942,YAG window 1 mm 555-7251,21010135,EKSMA,555-7251,,1,order,y,09) E4,989d176e-9099-4722-b8c6-22d38d40cc20,
20912400,56eb8ef2-8df3-4938-8e71-2cc2d89ea71d,"BB3-E03 ?3"" Broadband Dielectric Mirror, 750 - 1100 nm",20110114,Thorlabs GMBH,BB3-E03,,1,order,y,08) E3,c10f4274-221e-41af-b05b-375efb8217ec,
20912400,56eb8ef2-8df3-4938-8e71-2cc2d89ea71d,"BB3-E03 ?3"" Broadband Dielectric Mirror, 750 - 1100 nm",20110119,Thorlabs GMBH,BB3-E03,,1,order,y,08) E3,c10f4274-221e-41af-b05b-375efb8217ec,
20912400,51fabcc9-7fdc-49a2-b963-f7dade3c2547,"BB3-E03 ?3"" Broadband Dielectric Mirror, 750 - 1100 nm",20110119,Thorlabs GMBH,BB3-E03,,1,order,y,08) E3,c10f4274-221e-41af-b05b-375efb8217ec,
20912403,4dd2e351-d1c0-453e-bb02-6ecf1600722f,KS1SC ,20110132,Thorlabs GMBH,,,1,order,,, ,
20912403,4dd2e351-d1c0-453e-bb02-6ecf1600722f,KS1SC ,20110141,Thorlabs GMBH,,,1,order,,, ,
20912403,fa0ac7c7-6852-4dbc-bdc0-2910f560b1f9,KS1SC ,20110143,Thorlabs GMBH,,,1,order,,, ,
20912403,fa0ac7c7-6852-4dbc-bdc0-2910f560b1f9,KS1SC ,20110142,Thorlabs GMBH,,,1,order,,, ,
20912403,fa0ac7c7-6852-4dbc-bdc0-2910f560b1f9,KS1SC ,20110132,Thorlabs GMBH,,,1,order,,, ,
20912403,47fa5860-3fa2-4282-9a0f-10884ad5e6a5,SCL04/M,20110138,Thorlabs GMBH,,,1,order,,, ,
20912403,47fa5860-3fa2-4282-9a0f-10884ad5e6a5,SCL04/M,20110134,Thorlabs GMBH,,,1,order,,, ,
20912403,47fa5860-3fa2-4282-9a0f-10884ad5e6a5,SCL04/M,20110140,Thorlabs GMBH,,,1,order,,, ,
20912403,47fa5860-3fa2-4282-9a0f-10884ad5e6a5,SCL04/M,20110137,Thorlabs GMBH,,,1,order,,, ,
20912403,47fa5860-3fa2-4282-9a0f-10884ad5e6a5,SCL04/M,20110139,Thorlabs GMBH,,,1,order,,, ,
20912432,b058e4fe-9004-4eaf-bada-61d0523e2de9,"290 Polaris 3"" vacuum compatible holder ",20110228,Optixs,,,1,order,,, ,
20912432,b058e4fe-9004-4eaf-bada-61d0523e2de9,"290 Polaris 3"" vacuum compatible holder ",20110231,Optixs,,,1,order,,, ,
20912432,b058e4fe-9004-4eaf-bada-61d0523e2de9,"290 Polaris 3"" vacuum compatible holder ",20110230,Optixs,,,1,order,,, ,
20912432,b058e4fe-9004-4eaf-bada-61d0523e2de9,"290 Polaris 3"" vacuum compatible holder ",20110225,Optixs,,,1,order,,, ,
20912498,74ff3065-9696-4605-932c-afa8b5b305b0,Wavefront Homogenizing Flow Spreader,20110548,OerLikon ,,,1,order,,, ,
20912498,74ff3065-9696-4605-932c-afa8b5b305b0,Wavefront Homogenizing Flow Spreader,20110547,OerLikon ,,,1,order,,, ,
20912504,c16a0800-a5fa-4300-a895-4a0b12ca8c02,Vacuum Compatible XYZ Translation Stage 7T38VXYZ ,20110396,Standa,,,1,order,,, ,
20912535,4cf8aa76-5773-4174-88c8-8a36082a7f87,116796 Substrate: Fused silica ,20110391,Layertec,116796,,1,order,,, ,
20912535,4cf8aa76-5773-4174-88c8-8a36082a7f87,138758 Substrate: Fused silica | pl-concave | ?=50.0(-0.1)mm ,20110389,Layertec,138758,,1,order,,, ,
20912536,83ff3fe6-c891-4f96-8bd5-be2a47f120eb, RACK & PINION XYZ 60MM ,20110600,Edmund Optics,,,1,order,,, ,
20912536,83ff3fe6-c891-4f96-8bd5-be2a47f120eb,EO M PLAN APO 5X ,20110601,Edmund Optics,,,1,order,,, ,
20912536,83ff3fe6-c891-4f96-8bd5-be2a47f120eb,EO-1312C COLOR USB CAMERA ,20110599,Edmund Optics,,,1,order,,, ,
20912554,a779f85a-aac2-4f74-9b08-b060d6493fad,GN-PT5M3A,20110186,Misumi,Misumi,,1,order,,, ,
20912554,a779f85a-aac2-4f74-9b08-b060d6493fad,GN-PT5M3A,20110184,Misumi,GN-PT5M3A,,1,order,,, ,
20912554,a779f85a-aac2-4f74-9b08-b060d6493fad,GN-PT5M3A,20110188,Misumi,GN-PT5M3A,,1,order,,, ,
20912554,a779f85a-aac2-4f74-9b08-b060d6493fad,GN-PT5M3A,20110179,Misumi,GN-PT5M3A,,1,order,,, ,
20912555,b2998fd4-665e-42e9-91db-28a882a60dde,"VSS 52.200.2,5-VGPL52/200-HV-Pt-8L-2,0m",20110190,RAVEO s.r.o.,"VSS 52.200.2,5-VGPL52/200-HV-Pt-8L-2,0m",,1,order,,, ,
20912584,3a38f398-5655-4e4e-a9dc-0a171b507ad8,acA1600-20gm - Basler ace ,20110914,ATEsystem s.r.o.,acA1600-20gm,,1,order,y,25) L3 BT in E2,ebbb7462-9aeb-42ad-8b57-afd7df3ebc5a,
20912584,3a38f398-5655-4e4e-a9dc-0a171b507ad8,acA1600-20gm - Basler ace ,20110916,ATEsystem s.r.o.,acA1600-20gm,,1,order,y,25) L3 BT in E2,ebbb7462-9aeb-42ad-8b57-afd7df3ebc5a,
20912584,3a38f398-5655-4e4e-a9dc-0a171b507ad8,acA1600-20gm - Basler ace ,20110920,ATEsystem s.r.o.,acA1600-20gm,,1,order,y,25) L3 BT in E2,ebbb7462-9aeb-42ad-8b57-afd7df3ebc5a,
20912584,3a38f398-5655-4e4e-a9dc-0a171b507ad8,acA1600-20gm - Basler ace ,20110918,ATEsystem s.r.o.,acA1600-20gm,,1,order,y,25) L3 BT in E2,ebbb7462-9aeb-42ad-8b57-afd7df3ebc5a,
20912584,3a38f398-5655-4e4e-a9dc-0a171b507ad8,acA1600-20gm - Basler ace ,20110919,ATEsystem s.r.o.,acA1600-20gm,,1,order,y,25) L3 BT in E2,ebbb7462-9aeb-42ad-8b57-afd7df3ebc5a,
20912584,3a38f398-5655-4e4e-a9dc-0a171b507ad8,acA1600-20gm - Basler ace ,20110917,ATEsystem s.r.o.,acA1600-20gm,,1,order,y,25) L3 BT in E2,ebbb7462-9aeb-42ad-8b57-afd7df3ebc5a,
20912584,3a38f398-5655-4e4e-a9dc-0a171b507ad8,acA1600-20gm - Basler ace ,20110923,ATEsystem s.r.o.,acA1600-20gm,,1,order,y,25) L3 BT in E2,ebbb7462-9aeb-42ad-8b57-afd7df3ebc5a,
20912584,3a38f398-5655-4e4e-a9dc-0a171b507ad8,acA1600-20gm - Basler ace ,20110922,ATEsystem s.r.o.,acA1600-20gm,,1,order,y,25) L3 BT in E2,ebbb7462-9aeb-42ad-8b57-afd7df3ebc5a,
20912584,3a38f398-5655-4e4e-a9dc-0a171b507ad8,acA1600-20gm - Basler ace ,20110924,ATEsystem s.r.o.,acA1600-20gm,,1,order,y,25) L3 BT in E2,ebbb7462-9aeb-42ad-8b57-afd7df3ebc5a,
20912584,3a38f398-5655-4e4e-a9dc-0a171b507ad8,acA1600-20gm - Basler ace ,20110925,ATEsystem s.r.o.,acA1600-20gm,,1,order,y,25) L3 BT in E2,ebbb7462-9aeb-42ad-8b57-afd7df3ebc5a,
20912584,3a38f398-5655-4e4e-a9dc-0a171b507ad8,acA1600-20gm - Basler ace ,20110921,ATEsystem s.r.o.,acA1600-20gm,,1,order,y,25) L3 BT in E2,ebbb7462-9aeb-42ad-8b57-afd7df3ebc5a,
20912605,ff60d34b-ba15-4c86-a145-9cac8d196f38,320-8525 - laser dispersive prism SF11 22mm,20110804,EKSMA,,,1,order,,, ,
20912605,ff60d34b-ba15-4c86-a145-9cac8d196f38,320-8525 - laser dispersive prism SF11 22mm,20110803,EKSMA,,,1,order,,, ,
20912605,ff60d34b-ba15-4c86-a145-9cac8d196f38,"BBO-1004H -SHG BBO crystal 10x10, thickness 1 mm",20110802,EKSMA,,,1,order,,, ,
20912609,24545c22-00c7-4d4c-abd4-147d937b8e3d,Laser mirror,20110801,Layertec,104421,,1,order,y,19) L1-FSYNC,6b7a837e-353d-4042-ad38-340ff18a6af4,
20912609,24545c22-00c7-4d4c-abd4-147d937b8e3d,Laser mirror,20110800,Layertec,104421,,1,order,y,19) L1-FSYNC,6b7a837e-353d-4042-ad38-340ff18a6af4,
20912609,24545c22-00c7-4d4c-abd4-147d937b8e3d,Laser mirror,20110799,Layertec,104421,,1,order,y,19) L1-FSYNC,6b7a837e-353d-4042-ad38-340ff18a6af4,
20912609,5914f699-c565-49ba-98e2-e39d74d47ce1,Thin Film Polarizer,20110795,Layertec,110239,,1,order,y,19) L1-FSYNC,6b7a837e-353d-4042-ad38-340ff18a6af4,
20912634,dfd35c3b-3a25-4ebf-827b-9bc1c6a7346d,RU 124 UU C0X ,20110850,HENNLICH s.r.o.,,,1,order,,, ,
20912634,dfd35c3b-3a25-4ebf-827b-9bc1c6a7346d,RU 124 UU C0X ,20110851,HENNLICH s.r.o.,,,1,order,,, ,
20912634,dfd35c3b-3a25-4ebf-827b-9bc1c6a7346d,RU 124 UU C0X ,20110848,HENNLICH s.r.o.,,,1,order,,, ,
20912640,69766138-023a-4c2b-a5b4-851dc77e47a9,Heavy Duty Lab Jack,20120002,Thorlabs GMBH,,,1,order,,, ,
20912647,1fd8b83f-6638-46b5-bf0f-02e903c95da0,"Fluid Feedthrough, Double Tube, Stainless Steel 120XFN040-2-PP ",20110910,Pfeiffer Vacuum Austria GmbH,,,1,order,,, ,
20912647,1fd8b83f-6638-46b5-bf0f-02e903c95da0,"Fluid Feedthrough, Double Tube, Stainless Steel 120XFN040-2-PP ",20110908,Pfeiffer Vacuum Austria GmbH,,,1,order,,, ,
20912647,cd88ed95-a327-4166-b7ba-7ce146592d60,ISO-K 200 Viewport 322GSG200 ,20110906,Pfeiffer Vacuum Austria GmbH,,,1,order,,, ,
20912649,e118c48e-5a4c-4a01-a09f-42ae5b12eb15,"230070V02 PTR 90 N, DN25 KF Cold Cathode Ionization Gauge ",21010025,TEVAK s.r.o.,,,1,order,,, ,
20912649,e118c48e-5a4c-4a01-a09f-42ae5b12eb15,"230070V02 PTR 90 N, DN25 KF Cold Cathode Ionization Gauge ",21010026,TEVAK s.r.o.,,,1,order,,, ,
20912649,e118c48e-5a4c-4a01-a09f-42ae5b12eb15,Vakuovï¾ƒï½¡ mï¾„å­‘ka Leybold Leybold PTR 90N,20110904,TEVAK s.r.o.,,,1,order,,, ,
20912666,1440d04f-a5b0-4401-bbfd-095b01dac7be,OAP5 OAP30B - loÅ¾isko,20120308,HENNLICH s.r.o.,,,1,order,,, ,
20912666,1440d04f-a5b0-4401-bbfd-095b01dac7be,OAP5 OAP30B - loÅ¾isko,20120310,HENNLICH s.r.o.,,,1,order,,, ,
20912666,1440d04f-a5b0-4401-bbfd-095b01dac7be,OAP5 OAP30B - loÅ¾isko,20120307,HENNLICH s.r.o.,,,1,order,,, ,
20912676,c11a5bee-aa25-4104-b184-f0fe8d5bce3c,"Prï¾…ï½¯tokomï¾„å­‘vï¾ƒï½­rovï¾ƒï½½ LVB-20-A, 5-85 l/min, DN 20, 1BSP",21010006,THERMIS,,,1,order,,, ,
20912676,c11a5bee-aa25-4104-b184-f0fe8d5bce3c,"Prï¾…ï½¯tokomï¾„å­‘vï¾ƒï½­rovï¾ƒï½½ LVB-20-A, 5-85 l/min, DN 20, 1BSP",21010004,THERMIS,,,1,order,,, ,
20912689,399f5b81-2ec3-4283-8388-4484324190a9,Neousys PCIe-PoE354at x4 network card 4-port ,20110588,Abbas,,,1,order,,, ,
20912694,4e6a61b3-4b0e-47bf-acf6-094576a8295b,Cirkulaï¾„è‚±ï¾ƒï½­ jednotka MAC10 XL - PO153380 FF45A-A004 MAC10 ,21010014,ECENA,,,1,order,,, ,
20912694,4e6a61b3-4b0e-47bf-acf6-094576a8295b,Cirkulaï¾„è‚±ï¾ƒï½­ jednotka MAC10 XL - PO153380 FF45A-A004 MAC10 ,21010020,ECENA,,,1,order,,, ,
20912694,4e6a61b3-4b0e-47bf-acf6-094576a8295b,Cirkulaï¾„è‚±ï¾ƒï½­ jednotka MAC10 XL - PO153380 FF45A-A004 MAC10 ,21010014,ECENA,,,1,order,,, ,
20912694,4e6a61b3-4b0e-47bf-acf6-094576a8295b,Cirkulaï¾„è‚±ï¾ƒï½­ jednotka MAC10 XL - PO153380 FF45A-A004 MAC10 ,21010020,ECENA,,,1,order,,, ,
20912708,27697975-6ca3-4e1c-a97a-0e9b85d63d90,"1/2"" Polarizing Beamsplitter Cube, 1200 - 1600 nm",21010040,Thorlabs GMBH,PBS124,,1,order,y,01) L1,312f17dc-14da-40f7-8dc2-81abf50870c4,
20912708,27697975-6ca3-4e1c-a97a-0e9b85d63d90,"1/2"" Polarizing Beamsplitter Cube, 1200 - 1600 nm",21010043,Thorlabs GMBH,PBS124,,1,order,y,01) L1,312f17dc-14da-40f7-8dc2-81abf50870c4,
20912710,0dfb204d-dc55-48bf-89e8-b139c7d772a7,HV supply for phosphor screen ,21010030,Dr.Hoerlein & Partner GbR,,,1,order,,, ,
20912710,0dfb204d-dc55-48bf-89e8-b139c7d772a7,"HV switch, ~6ns rise/fall time, 50ns min. pulse width, input 3-10V ",21010029,Dr.Hoerlein & Partner GbR,,,1,order,,, ,
20912712,5dbc7856-24d0-4c0c-8312-ebf0304b7610,SolenoidovÃ½ ventil MEMG2S342243025 G1,21010285,Regom Instruments s.r.o,,,1,order,,, ,
20912712,5dbc7856-24d0-4c0c-8312-ebf0304b7610,SolenoidovÃ½ ventil MEMG2S342243025 G1,21010293,Regom Instruments s.r.o,,,1,order,,, ,
20912713,4d38cc17-415b-4ccf-bcd5-78d6632b56fa,"SKU0128091, IFDCG012013 instrumental feedthrough ",20120329,Kurt J. Lesker,,,1,order,,, ,
20912713,4d38cc17-415b-4ccf-bcd5-78d6632b56fa,"SKU0128091, IFDCG012013 instrumental feedthrough ",20120330,Kurt J. Lesker,,,1,order,,, ,
20912713,4d38cc17-415b-4ccf-bcd5-78d6632b56fa,"SKU0128095, IFDCG022013 instrumental feedthrough ",20120328,Kurt J. Lesker,,,1,order,,, ,
20912714,3049a938-8f6b-4df9-b6ad-1d2b9399ae48,ET-2030EXT ,20120327,Electro-optics Tech,,,1,order,,, ,
20912715,e49f9d0f-db27-43ae-8ccf-707100d6ba26,"Vacuum Safety Valve, ISO-KF Flanges, NW40 Angle Ports Viton Seals, 220 VAC/50-60 Hz (145-0040K-220V/",21010009,LABTECH s.r.o,,,1,order,,, ,
20912716,72e01f00-a92d-4ca8-b6f6-3729d0ec99b0," CF blank flange, DN100, 316L steel ",20120322,VACOM Vakuum Komponenten & Messtechnik GmbH,,,1,order,,, ,
20912716,72e01f00-a92d-4ca8-b6f6-3729d0ec99b0,"CF zero length reducer flange, DN100/DN40, 316L steel ",20120320,VACOM Vakuum Komponenten & Messtechnik GmbH,,,1,order,,, ,
20920069,e09e5477-f153-4a90-9434-1ea9b64497a0,Complete system configuration,20020475,SmarAct,,,1,order,,, ,
20920069,e09e5477-f153-4a90-9434-1ea9b64497a0,Front connecting element,20020478,SmarAct,SCE-F,,1,order,,, ,
20920069,e09e5477-f153-4a90-9434-1ea9b64497a0,MCS2 control system for up to three,20020477,SmarAct,MCS2-C-0005,,1,order,,, ,
20920069,e09e5477-f153-4a90-9434-1ea9b64497a0,"MCS2 Sensor Module, D-SUB-15",20020474,SmarAct,MCS2-S-0001,,1,order,,, ,
20920069,e09e5477-f153-4a90-9434-1ea9b64497a0,Special parts according to customer,20020476,SmarAct,,,1,order,,, ,
20920186,12920d2e-a1aa-49b1-8960-2870ec4c3ab1,"910-12034_TRANSDUCER,910,NW16K ",20060115,LABTECH s.r.o,,,1,order,,, ,
20920186,12920d2e-a1aa-49b1-8960-2870ec4c3ab1,"910-12034_TRANSDUCER,910,NW16K ",20060116,LABTECH s.r.o,,,1,order,,, ,
20920249,6e85a84e-14d9-4871-9433-308285abe0c1,"LEMO1B-FGG-14 LEMO plug (14 Pins, FGG.1B.314.CLAX, straight",20070359,SmarAct,,,1,order,,, ,
20920249,6e85a84e-14d9-4871-9433-308285abe0c1,SID-5714-ID25-S-HV Iris diaphragm with 4 mm to 25 mm,20070358,SmarAct,,,1,order,,, ,
20920266,6a940a7d-e103-4a0a-b4c4-0f3b034f102e,BIII mount subassemblies ,20070200,ISP System SA,,,1,order,,, ,
20920280,d33d151b-2558-47ff-bbb3-5e673fd568f9,SL-Insight-Vacuum - Sensor hardware for vacuum version ,20070128,SourceLAB SAS ,,,1,order,,, ,
20920306,92e35dc7-51f2-42de-b8f0-b17d11769edd,SLC-1730-HVK,21040112,SmarAct,,,1,order,,, ,
20920307,ef63051b-217d-4bc8-8f02-07ae8dd6b13b,Phasing Mirror PM1 coating,20050041,,,,1,order,,, ,
20920307,ef63051b-217d-4bc8-8f02-07ae8dd6b13b,Phasing Mirror PM2 coating,20050042,,,,1,order,,, ,
20920307,ef63051b-217d-4bc8-8f02-07ae8dd6b13b,Phasing Mirror PM3 coating_spare,20050043,,,3,1,order,,, ,
20920322,e37c202e-151e-401d-b908-3bc801371b2e,3-6 GHz Channel,20110035,H TEST a.s.,53230A-#53230A-106,,1,order,,, ,
20920322,e37c202e-151e-401d-b908-3bc801371b2e,Frequency counter ,20110037,H TEST a.s.,53230A ,,1,order,,, ,
20920340,9f7ce424-0a29-4379-8241-87a0cc578aba,Fused silica Optically contacted roof mirror 140 x 28.3mm 15mm thick.,20090102,MANX PRECISION OPTICS LTD,,,1,order,,, ,
20920340,9f7ce424-0a29-4379-8241-87a0cc578aba,Fused silica Optically contacted roof mirror 70mm x 28.3mm 15mm thick.,20090101,MANX PRECISION OPTICS LTD,,,1,order,,, ,
20920346,10629222-e513-428e-987a-49f655d763c5,High load capacity motors ,20090296,Sanyo Denki ,,,1,order,,, ,
20920346,10629222-e513-428e-987a-49f655d763c5,High load capacity motors ,20090297,Sanyo Denki ,,,1,order,,, ,
20920347,0f8c2509-0692-4c83-82f9-a2b79c32d8d0,High load capacity motors ,21010083,Sanyo Denki ,,,1,order,,, ,
20920347,0f8c2509-0692-4c83-82f9-a2b79c32d8d0,High load capacity motors ,21010084,Sanyo Denki ,,,1,order,,, ,
20920347,0f8c2509-0692-4c83-82f9-a2b79c32d8d0,High load capacity motors ,21010085,Sanyo Denki ,,,1,order,,, ,
20920349,62e8f856-1ca4-4656-b0a3-36b2261ac5f6,"Pavos Ultra Faraday Rotator, 20mm CA",21020112,EOT,,,1,order,,, ,
20920377,d50e4b68-cbb5-4632-a9d6-0254f1ddfa62,"cut BBO crystal, 12x12x20mm",20120006,Castech,,,1,order,,, ,
20920377,d50e4b68-cbb5-4632-a9d6-0254f1ddfa62,"cut BBO crystal, 12x12x20mm",20120005,Castech,,,1,order,,, ,
20920388,5156b59c-c3d0-4265-9752-8050ba4eff88,NI 9149 Expansion chassis 8 modules ,20090512,National Instruments,NI 9149,,1,order,y,10) E5 ,8fa412ba-0726-4276-aeb1-137786775b57,
20920388,5156b59c-c3d0-4265-9752-8050ba4eff88,NI 9425 ,20090497,National Instruments,NI 9425 ,,1,order,y,10) E5 ,8fa412ba-0726-4276-aeb1-137786775b57,
20920388,5156b59c-c3d0-4265-9752-8050ba4eff88,NI 9426 ,20090526,National Instruments,NI 9426 ,,1,order,y,10) E5 ,8fa412ba-0726-4276-aeb1-137786775b57,
20920388,5156b59c-c3d0-4265-9752-8050ba4eff88,NI 9474 ,20090520,National Instruments,NI 9474 ,,1,order,y,10) E5 ,8fa412ba-0726-4276-aeb1-137786775b57,
20920388,5156b59c-c3d0-4265-9752-8050ba4eff88,NI 9474 ,20090521,National Instruments,NI 9474 ,,1,order,y,10) E5 ,8fa412ba-0726-4276-aeb1-137786775b57,
20920388,5156b59c-c3d0-4265-9752-8050ba4eff88,NI 9474 ,20090511,National Instruments,NI 9474 ,,1,order,y,10) E5 ,8fa412ba-0726-4276-aeb1-137786775b57,
20920393,02706eab-66f1-484a-86d3-4812a3a6da40,Polaris 2 adjuster 1in side clamping flexure,20110024,Thorlabs GMBH,POLARIS-K1S2P,,1,order,,, ,
20920393,ed5ec862-3406-496c-9139-db4e3745f87f,Polaris 2 adjuster 1in side clamping flexure,20110025,Thorlabs GMBH,POLARIS-K1S2P,,1,order,,, ,
20920393,ed5ec862-3406-496c-9139-db4e3745f87f,Polaris 2 adjuster 1in side clamping flexure,20110029,Thorlabs GMBH,POLARIS-K1S2P,,1,order,,, ,
20920393,ed5ec862-3406-496c-9139-db4e3745f87f,Polaris 2 adjuster 1in side clamping flexure,20110026,Thorlabs GMBH,POLARIS-K1S2P,,1,order,,, ,
20920393,ed5ec862-3406-496c-9139-db4e3745f87f,Polaris 2 adjuster 1in side clamping flexure,20110028,Thorlabs GMBH,POLARIS-K1S2P,,1,order,,, ,
20920393,1cdde57f-a04c-4aa6-90f3-af202d78463a,Polaris 2 adjuster 1in side clamping flexure,20110030,Thorlabs GMBH,POLARIS-K1S2P,,1,order,,, ,
20920394,7389f0fa-d5b7-4ab8-82fd-9a7870d7e688,Limit Switch GN-PT5M3A (touch sensor) ,20100468,Metrol.co.jp ,GN-PT5M3A,,1,order,y,25) L3 BT in E2,ebbb7462-9aeb-42ad-8b57-afd7df3ebc5a,
20920394,7389f0fa-d5b7-4ab8-82fd-9a7870d7e688,Limit Switch GN-PT5M3A (touch sensor) ,20100480,Metrol.co.jp ,GN-PT5M3A,,1,order,y,25) L3 BT in E2,ebbb7462-9aeb-42ad-8b57-afd7df3ebc5a,
20920394,7389f0fa-d5b7-4ab8-82fd-9a7870d7e688,Limit SwitchGN-PT5M3B (touch sensor) ,20100472,Metrol.co.jp ,GN-PT5M3A,,1,order,y,25) L3 BT in E2,ebbb7462-9aeb-42ad-8b57-afd7df3ebc5a,
20920394,7389f0fa-d5b7-4ab8-82fd-9a7870d7e688,Limit SwitchGN-PT5M3B (touch sensor) ,20100466,Metrol.co.jp ,GN-PT5M3A,,1,order,y,25) L3 BT in E2,ebbb7462-9aeb-42ad-8b57-afd7df3ebc5a,
20920397,4a966c9c-5d7b-4886-9c05-e4d362970261,doplÅˆky,20100493,KVANT,,,1,order,,, ,
20920397,4a966c9c-5d7b-4886-9c05-e4d362970261,Pangolin SafetyScan lens kit ,20100491,KVANT,,,1,order,,, ,
20920399,6bf117bb-543d-4b61-86a9-58752232f1ca,Vacom VPISOF100B-E ,21010045,VACOM Vakuum Komponenten & Messtechnik GmbH,,,1,order,,, ,
20920400,6ebffdef-fe34-4661-8a20-3fc2e3a88663,Cryo Transfer Holder ,20100499,M-Stumpf GmbH ,,,1,order,,, ,
20920405,d0c43689-ce66-4680-9a65-645422d0c1a1,3 axis motorized system 8-0160 ,20070162,STANDA-VILNIUS,,,1,order,,, ,
20920405,d0c43689-ce66-4680-9a65-645422d0c1a1,"Power supply (36V, 4.44A) PS36-4.4-4 ",20070160,STANDA-VILNIUS,,,1,order,,, ,
20920405,d0c43689-ce66-4680-9a65-645422d0c1a1,Stepper and DC Motor Controller 3-axis 8SMC5-USB-B8-B9 ,20070161,STANDA-VILNIUS,,,1,order,,, ,
20920406,8af0fdb4-8982-428b-9fbc-8635bf35a960,Hydraulically Formed Flexible Coupling (ISOX100/500) ,20100537,streicher,,,1,order,,, ,
20920406,8af0fdb4-8982-428b-9fbc-8635bf35a960,ISO-K Elbow 90Â° (ISO160/EM) ,20100536,streicher,,,1,order,,, ,
